Customer_ID,Name,Age,SSN,Occupation,Annual_Income
CUS_0x3f71,Gopinathl,25,624-03-0844,Mechanic,58048.82
CUS_0x97b5,,34,329-30-0742,Teacher,161066.88
CUS_0x9f5e,,15,231-84-6947,Accountant,72458.44_
CUS_0x638b,Patricia Kranzm,52,020-63-8307,Doctor,139294.4
CUS_0x19a8,Victoriav,42,738-50-7769,Musician,30683.42
CUS_0x77f6,Paul Taylora,18,118-67-1893,Developer,7782.32
CUS_0x246d,Chris Wickhamw,23,680-78-0701,Media_Manager,45253.14
CUS_0x4aba,Nicolab,21,624-19-0017,Doctor,41351.46
CUS_0x246a,Frenchx,40,300-96-4100,Mechanic,8283.985
CUS_0x4722,Ranganathana,38,231-21-5025,Lawyer,18040.67
CUS_0x8aa6,Alistair Barrc,51_,347-13-4537,Lawyer,30635.83
CUS_0xa8a,Peter Rudegeairv,23,920-05-6695,Accountant,8829.965
CUS_0x2e10,,14,002-26-1417,Lawyer,15301.19
CUS_0x5672,Chikakop,51,059-66-4363,Scientist,173994.28
CUS_0x7c88,,45,762-87-0372,Entrepreneur,60035.34
CUS_0x4b8b,Valetkevitchu,18,842-07-2442,Accountant,160346.44_
CUS_0x3b10,Marial,22,#F%$D@*&8,Manager,50155.56
CUS_0x48cb,Rod Nickelm,32,091-85-5634,Mechanic,9934.62
CUS_0xb5f6,Yokox,37,#F%$D@*&8,Engineer,17421.64
CUS_0x8af1,Dennyv,51,240-13-9967,Scientist,37262.12
CUS_0x7659,Kanekoy,55_,630-95-1303,Lawyer,20817.395
CUS_0xb4d8,,44,508-83-0349,_______,24954.36
CUS_0x138e,Herbertu,51,388-88-9221,Lawyer,85918.76
CUS_0x4976,Thomasl,26,#F%$D@*&8,Architect,31113.52
CUS_0x1038,B.h,27,355-00-7832,Architect,129473.16
CUS_0xa685,Yoos,44_,956-20-0403,Doctor,62538.3
CUS_0xa663,Leikah,22,743-80-2245,Media_Manager,102287.79
CUS_0x8cf9,Dhanya Skariachana,53,937-30-9943,Writer,10311.095_
CUS_0x563b,Chestneyr,49,895-16-5219,Media_Manager,43138.55
CUS_0x81ca,Rascoeg,18_,984-68-3106,Scientist,69907.3
CUS_0xb26,yv,42,644-23-8314,Engineer,8898.785
CUS_0x84f3,Berkowitzj,40,274-83-2210,Architect,17573.035
CUS_0x209a,,20,472-99-1273,Architect,34977.92
CUS_0x4dac,,41,221-32-4172,_______,8495.375_
CUS_0x9c63,Tarac,23,102-18-5045,Teacher,19493.65
CUS_0x64ed,Yinka Adegokeh,54,689-21-2670,Musician,28741.71
CUS_0x88c7,Jonathan Stempeln,28,596-86-5684,Manager,32303.73
CUS_0xb1ca,Wanfeng Zhouf,41,749-18-3715,Entrepreneur,20415.41
CUS_0x18e5,Zieminskih,33,958-83-8767,Architect,16408.77
CUS_0x550b,Joseph Mennf,25,044-88-9323,Teacher,14830.48
CUS_0x5afe,Palmerw,47,470-69-8284,Architect,45013.44
CUS_0x26a9,Vlastelicac,27,#F%$D@*&8,_______,15155.01
CUS_0x6eb9,Herbertx,38,282-62-0950,Manager,16533.7
CUS_0x68da,Nishante,-500,691-11-9777,Mechanic,132427.86
CUS_0x5ac7,Jessicao,33,037-16-8008,Manager,2061691
CUS_0xcfd,Cruisek,31_,631-39-4024,Lawyer,16905.13
CUS_0x2834,Dennyd,34,533-04-5976,Scientist,12249.125_
CUS_0x141c,Singh Rossy,43,862-01-8685,Manager,20202.22
CUS_0xb8de,Richwiney,29,444-80-8221,Engineer,17538.28
CUS_0x8743,Accardoq,25,640-76-9557,Teacher,59649.39_
CUS_0x1755,Chees,18,728-09-1263,Accountant,13990.925
CUS_0xbe97,Jessica Wohlw,51,059-64-0250,Doctor,55336.94
CUS_0x335f,Philipp Halstrickv,43,160-61-2492,Lawyer,32340.83
CUS_0x7e30,Jo Winterbottomo,27,788-76-9513,Musician,112743.08
CUS_0x40df,Armstrongk,20,#F%$D@*&8,Musician,64536.99
CUS_0x1430,Chiango,29,945-49-4517,Doctor,20048.23
CUS_0x3d16,Dhanya Skariachans,40,079-17-3731,Musician,14422.22_
CUS_0x14b3,,54,109-01-0234,Lawyer,30637.13
CUS_0x8fd5,,45,477-76-8519,Mechanic,122835.52
CUS_0x1a7b,Nathan Layneb,32,079-59-6325,Entrepreneur,88574.43
CUS_0xb787,Lisa Richwinei,24,637-74-2121,Lawyer,71875.28
CUS_0x78ce,Sinead Cruiseu,44,882-44-3099,_______,54904.1
CUS_0x6263,Nicko,34,175-86-9492,Media_Manager,14956.12
CUS_0xbd45,Martin Dokoupilv,32,355-81-4917,Mechanic,36943.76
CUS_0x1528,Foow,740,770-63-1122,Entrepreneur,19344.27
CUS_0xaf1e,Philipn,53,358-02-2956,Media_Manager,26420.21
CUS_0xb39,Stephensond,18,139-05-0545,Doctor,15383.17
CUS_0x3127,Sarahj,19,051-95-4107,Accountant,37972.16
CUS_0x33b7,Estelle Shirbonf,49,823-99-1079,Lawyer,20770.6
CUS_0x6919,Marck,24,962-28-0931,Doctor,107242.64
CUS_0x815,Raymondh,14,307-66-3257,Developer,10445.48
CUS_0x81d4,Vaughanz,24,246-75-5118,Writer,141873.52
CUS_0x7ea1,,28,218-01-8404,Musician,10034.725
CUS_0x54b7,Stanleyx,39,403-79-7249,_______,29269.81
CUS_0xb87d,Alexs,50,#F%$D@*&8,Mechanic,40671.27
CUS_0x70d4,,39,049-44-5243,Accountant,37107.79
CUS_0x9176,Shupingj,17,217-87-7841,Writer,32144.54
CUS_0x8cf2,Jason Langex,51,260-53-2581,Lawyer,35572.08_
CUS_0x9207,Simone,23,934-86-2836,Architect,15915.045
CUS_0x8e93,Turnerl,38,086-95-0897,Writer,59227.68
CUS_0x72a7,,50,908-28-4029,Doctor,23414.76
CUS_0x668f,,25,171-23-7188,Journalist,26175.31_
CUS_0x9ab3,Mattf,40,810-50-2169,Writer,16367.605
CUS_0x2b6a,Milhenchh,38,125-81-1946,Journalist,26805.85
CUS_0x1471,,42,#F%$D@*&8,Teacher,31061.8
CUS_0x853c,,47,068-17-0388,Architect,46449.98
CUS_0x18c5,Gabriel Debenedettio,37,383-85-3208,Lawyer,140947.8
CUS_0x2e06,,29,412-24-8689,Lawyer,40113.08
CUS_0xc0a3,Waltert,22,732-50-0677,Engineer,43457.34
CUS_0xa5dd,Davidi,46,#F%$D@*&8,Teacher,39379.07
CUS_0x2288,Berkrotr,24,092-68-5200,Teacher,155700.32
CUS_0xb304,Hyunjoog,41,322-67-8555,Writer,69984.72
CUS_0x9da4,Carolineb,18,853-63-1222,_______,77380.48
CUS_0x5983,Ashley Laut,29,132-99-5339,Writer,69362.92
CUS_0x775a,Euan Rochao,34,657-83-9284,Teacher,85742.82
CUS_0xc317,Julien Toyerj,29,809-29-7678,_______,55115.26
CUS_0x7255,,39,205-47-5666,Accountant,34271.96
CUS_0x8348,Jonathan Stempelk,25,677-09-7618,Entrepreneur,58089.39
CUS_0x6dd6,McAllistero,6226,919-89-2002,Scientist,28675.48
CUS_0x23e5,Liana B.t,14,788-23-1545,Engineer,31563.9
CUS_0x50e6,Shihy,19,487-62-4672,Developer,31819.53
CUS_0x973e,Elinor Comlayq,29,563-06-7079,Architect,54284.94
CUS_0x652e,Lopezw,52,#F%$D@*&8,Accountant,45749.06_
CUS_0xb5c9,Alexeit,28,259-88-4054,Musician,8826.66
CUS_0xbf4d,,32_,618-31-0112,Developer,144469.36
CUS_0x63c,Patrickx,16,950-48-6281,Manager,56062.22
CUS_0x45e5,Saeed Azhard,31,872-43-3172,Doctor,101821.72
CUS_0x13b8,,29,094-65-0795,Scientist,18341.47
CUS_0x665c,Aradhanan,25,624-89-5858,Developer,9115.47_
CUS_0x52a5,Ross Kerberh,32_,749-66-2495,Writer,35908.74
CUS_0x8661,,37,887-22-9485,Accountant,40276.27
CUS_0xa857,Edwardv,37,966-14-2191,Developer,19998.6
CUS_0x7b30,Clare Jimz,35,064-85-0175,Scientist,10977.79
CUS_0x6854,Jonathanu,50,316-84-2157,Scientist,42150.69
CUS_0xc1ec,Jennifer Ablanj,14,089-08-2627,Entrepreneur,40976.22
CUS_0x2551,Silvia Aloisig,47,229-44-3861,Teacher,32390.15_
CUS_0x8603,David Millikenj,19,464-87-3935,Manager,116897.68
CUS_0x1be0,Alisterf,8279,#F%$D@*&8,_______,37443.13
CUS_0x2f49,Rochaf,26,524-50-8228,Journalist,29434.08
CUS_0x3d40,,21,363-55-0794,Entrepreneur,82410.12
CUS_0x58b2,David Sheppardp,27,673-29-9342,Writer,120696.88
CUS_0x8984,Jessicaw,30,669-48-7668,Scientist,154493.88
CUS_0x8b66,Szabos,30,454-08-3421,Doctor,39189.92
CUS_0x1691,,43,003-83-8192,Media_Manager,44744
CUS_0xc68d,Jonathan Stempelm,41,527-59-1992,Musician,15497.02
CUS_0x5b2,Huffstutterl,39,402-39-2991,Doctor,28144.3
CUS_0xa624,ernie Woodallk,21,722-59-3496,Journalist,46246.9
CUS_0xc3b9,Edwardsg,15,813-06-0003,Doctor,80718.56
CUS_0x8672,Robin Emmottk,27,378-54-7620,Writer,30619.73
CUS_0x96e5,Longstrethd,23,947-60-0883,Developer,19017.29
CUS_0x928f,en Berkowitza,2880,117-83-9437,Accountant,79621.26
CUS_0x771e,Ramptonp,31,923-06-8667,Teacher,20914.47
CUS_0x5220,Christianu,31,822-95-3680,Musician,39916.18
CUS_0x833d,Sarah Morrisz,31,732-53-2113,Entrepreneur,15528.29
CUS_0xbe56,,33,346-66-7622,Media_Manager,21678911
CUS_0xbfbf,Tim Hephers,42,167-92-5388,Mechanic,59426.92
CUS_0x894f,Guptak,33,647-50-0887,Scientist,19223.95
CUS_0x67c8,Lisa Juccae,36,738-90-3259,Lawyer,36875.14
CUS_0x69bf,,37,514-39-2995,Engineer,10156.33
CUS_0xbd7c,Gellerr,33,154-57-2394,Scientist,20922.34
CUS_0x6974,Joshuaf,37,244-46-0261,Teacher,113040.28
CUS_0x4c0,Ken Willsh,39,880-98-7137,Media_Manager,74017.08
CUS_0x7500,Tim Hephero,32,841-44-2527,Scientist,166621.84
CUS_0x6cf6,Alwynt,43,501-66-4455,Musician,105774.57
CUS_0x143d,Joneso,27,797-30-1627,Scientist,19827.36
CUS_0x6406,Geigerq,30,640-91-5326,_______,41442.4
CUS_0x2b3c,Lucia Mutikanim,46,387-68-2543,Accountant,35751.93
CUS_0x4d19,Svea Herbst-Baylissf,15,809-23-0817,Media_Manager,7448.78
CUS_0x5204,Kiml,37,503-20-4145,Developer,39706.44
CUS_0x217f,Skariachanf,36,666-11-6933,Mechanic,86032.17
CUS_0x5c7d,Sophie Sassardm,37,009-30-7757,Developer,7467.86
CUS_0x36a2,Onstadi,19,670-46-2510,Lawyer,31318.84
CUS_0x9985,Leikac,27,756-64-9191,Writer,29394.88
CUS_0x9bc7,Scott Maloneu,21,686-05-1940,Mechanic,35033.33_
CUS_0x6d02,Maria Sheahani,38,912-24-1328,Entrepreneur,76519.3
CUS_0x4faf,Longstrethh,34,017-71-4068,Engineer,70590.98
CUS_0xbd07,Ellen Freilichn,19,778-35-8040,Developer,83340.98_
CUS_0x14d8,Miyoung Kimg,46,577-56-8377,Writer,53052.2
CUS_0x107e,Lianaj,14,463-69-6790,Architect,75095.91
CUS_0x3799,Scuffhamf,8481,#F%$D@*&8,Journalist,15874.01
CUS_0x6623,,25,877-03-5521,Musician,38480.95
CUS_0x4e43,Karen Jacobsy,16_,781-53-2870,Accountant,8295.87
CUS_0x9cdf,Nathang,16,670-04-8813,Media_Manager,7699.255
CUS_0x3229,Poornima Guptaz,37,297-70-4360,Writer,9830.785
CUS_0x51eb,Natem,41,636-59-6888,Journalist,60764.4
CUS_0xa4e7,Lynchj,41,625-58-3829,Musician,17481.785
CUS_0x30f7, Stevei,34,402-04-1025,Journalist,36048.08
CUS_0x2b9e,er Ingridj,22,798-92-7062,_______,44320.68
CUS_0xabea,Kiyoshix,20,339-65-0460,Musician,14243.975
CUS_0xc592,Daniel Alvarengax,36,358-66-5304,Architect,43570.6
CUS_0x896e,,4894,082-88-7036,Accountant,30807.57
CUS_0x7a6c,,31,492-59-4587,Writer,29265.3
CUS_0xa41f,Rachelled,27,022-35-8575,Scientist,74193.7
CUS_0x41e8,Emily Flitterr,30,593-13-9556,Musician,30693.42
CUS_0x33dc,"""Johnn",43,363-00-8931,Musician,8555.805
CUS_0x4732,Yokou,26,393-18-8678,Scientist,53878.98
CUS_0x79ca,Fraendeb,40,918-26-9767,Journalist,44801.72
CUS_0x9f67,Linda Siegl,30,177-77-8308,Accountant,29465.73
CUS_0xc2ae,Alexei Oreskovici,45,025-43-0950,Doctor,36122.51
CUS_0x48cc,Emilyv,39,138-71-8952,Media_Manager,28649.99_
CUS_0x79a,Laurence Fletcherd,17,308-57-0961,Mechanic,78858.4
CUS_0x226a,Mollenkampt,22,#F%$D@*&8,Developer,14128.68
CUS_0x808d,,21,412-24-5325,Teacher,17570.26
CUS_0x38a7,Halsm,-500,774-52-8320,Developer,11650.835
CUS_0x6f92,Tessa Walshi,34,474-01-3910,Lawyer,15663.65
CUS_0xbc99,Lynn Adlerg,23,041-96-6885,Mechanic,38985.96
CUS_0x9415,Davidf,33,958-62-8811,Musician,139711
CUS_0x25d8,,49,373-55-7769,Architect,43508.74
CUS_0x3903,Jim Finklec,26,532-10-1755,Journalist,51796.84
CUS_0x46b6,,38,443-48-7118,Entrepreneur,63023.18
CUS_0x16ae,Pascalz,39,#F%$D@*&8,Musician,51034.12
CUS_0x3787,Kajimotoz,52,986-71-6476,Engineer,21270.79
CUS_0x3077,Palmern,29,#F%$D@*&8,Doctor,32300.64
CUS_0xc015,Dan Levinej,41,772-43-1331,Teacher,15811.83
CUS_0x5e56,,52,127-75-1934,Musician,38104.04
CUS_0x3631,Cezaryh,38,645-88-3253,Mechanic,3126283
CUS_0x67cb,Vaughanj,29,726-51-1301,Writer,14433.725
CUS_0xaea,LaCaprad,20,841-51-4536,Media_Manager,15508.05
CUS_0x253a,,16,580-53-4920,Accountant,50050.83
CUS_0x5cb8,radk,34,445-76-5961,Architect,15362.78
CUS_0xb626,Karen Jacobsm,36,601-89-0336,Engineer,37921.54
CUS_0xac2d,Jessicab,14,239-55-7534,Scientist,19243.32
CUS_0x8264,Leahj,42,565-21-5718,Teacher,46407.58
CUS_0x1884,Jens Hackg,15,829-82-5789,Accountant,20883.55_
CUS_0x96d3,Patrick Vignaln,36,024-19-5740,Teacher,87474.24
CUS_0x3082,Stevenb,38,806-23-0871,Mechanic,20367.72
CUS_0x60b6,allg,51,905-53-9874,Scientist,113368.23
CUS_0x276a,Maria Kiselyovar,33,723-19-7235,Accountant,21613837
CUS_0xbd3d,John Irisha,26,933-00-0712,Architect,118236.03
CUS_0xb913,McCrankg,16,967-01-9201,Media_Manager,69803.6
CUS_0x2ca9,Gareth Jonesd,51,173-20-3664,Manager,79298.96
CUS_0xa6c7,Flitterc,22,106-93-1975,Journalist,20622.28
CUS_0x2350,Jonasv,36,991-52-6653,Architect,109782.32
CUS_0x7846,,45,282-14-9365,Accountant,88380.16
CUS_0x34a9,,22,930-81-4240,_______,87692.85
CUS_0x66d4,Clarks,35,917-86-8815,Manager,11810.515
CUS_0x732d,Szakacsx,20,719-61-5845,Doctor,78059.36
CUS_0x6510,Ruanot,41,029-49-9162,Musician,21671.53
CUS_0xb05d,,38,265-18-5565,Manager,65214.96
CUS_0x854e,Yunj,53,046-01-3589,Doctor,98495.8
CUS_0x6b04,Valentinap,43,030-27-6579,Engineer,20313.63
CUS_0x4e1f,Jonathanf,20,611-79-9351,Doctor,44454.07
CUS_0x31b2,Ajith,24,552-70-4063,Engineer,79439.56
CUS_0x9b4b,Deepal,34,041-67-8086,_______,21017.01
CUS_0xd71,Andrea Shalal-Esaw,43,367-64-3220,Entrepreneur,87318.06
CUS_0x5862,Economics Correspondentf,23,688-62-7898,Engineer,42936.48
CUS_0xc17f,Caroline Copleyl,34,177-97-1122,Entrepreneur,42915.24
CUS_0x31f8,Richwines,55,666-05-8845,Teacher,10394.805
CUS_0x1f4f,Rr,20,343-35-6258,Lawyer,18983.07
CUS_0x35dd,imartex,17,149-70-0176,_______,78162.72
CUS_0x23c8,,36,209-61-0204,Entrepreneur,81367.12
CUS_0xbbaf,Joeb,28,472-64-4565,Journalist,57778.98
CUS_0x9e3f,,35,081-77-6270,Architect,15923.295
CUS_0x38b3,Ilaina Jonasi,17,726-60-7310,Journalist,75901.92
CUS_0xa116,Jasong,27,591-43-0273,Journalist,18247.18_
CUS_0x7ad4,,23,205-29-4255,Entrepreneur,130523.64
CUS_0xde2,Eric M.n,34,819-51-5513,Accountant,106157
CUS_0x70bd,Sivak,35,051-99-1168,Lawyer,55299.72
CUS_0x9d91,Ruckery,39,865-87-9562,_______,20975.94
CUS_0xa4b7,,45,#F%$D@*&8,Engineer,93666.33
CUS_0x50e2,ill Berkrotz,4913_,381-25-7601,Engineer,20965.34
CUS_0x49b5,,46,654-19-7135,Entrepreneur,25608.99
CUS_0x31c0,Woodalle,15,628-30-1467,Manager,59931.4
CUS_0x164a,Alistairj,40,580-12-6259,Entrepreneur,80756.36
CUS_0x3176,Baertleinx,34,158-09-7660,Scientist,94120.35
CUS_0x6cae,Bose Lisaa,532,#F%$D@*&8,Entrepreneur,27339.81
CUS_0x8558,Jilian Mincerb,35,777-86-8040,Writer,125062.92
CUS_0xb7d9,,39,790-51-5647,Scientist,89126.25
CUS_0x963e,Tetsushi Kajimotoj,29,089-40-1103,Mechanic,112302.04
CUS_0xc0b7,Karen Freifeldv,25,883-70-7074,Developer,89531.94
CUS_0xb328,Stella Dawsonw,26,295-75-6474,Engineer,16128.395
CUS_0x77fe,David Adamsa,19,158-34-8392,Entrepreneur,169789.52
CUS_0x2c2b,,28,444-54-5613,Entrepreneur,7252.065_
CUS_0x2d02,David Henryh,50,313-31-7488,Writer,15603.415
CUS_0xb6dd,Nate Raymondj,34,532-19-8738,Scientist,73961.12
CUS_0xae14,Soyounga,40,047-52-5852,Media_Manager,15137.3
CUS_0x682b,,35,926-41-6598,Entrepreneur,17156.79
CUS_0x1786,Jan Strupczewskiy,22,468-28-0415,Media_Manager,73543.18
CUS_0x2de0,Jonathan Stempelf,17,740-92-4058,Engineer,20341.77
CUS_0x47a5,Alexa,31,827-59-6035,Teacher,17680.69
CUS_0x3b32,Laurend,43,448-68-4896,Entrepreneur,52487.14
CUS_0x8abb,,28,399-82-7308,Architect,66823.88
CUS_0x470d,Amy,26,486-78-9044,Scientist,19543.05
CUS_0xc5a5,Patrane,33,493-76-9159,Manager,35611.71
CUS_0x3410,,19,#F%$D@*&8,Architect,54834.69
CUS_0x5275,Holtonq,36,#F%$D@*&8,Manager,40027.94
CUS_0xc1a7,Walterk,43,730-89-2289,Musician,14656.405
CUS_0x9386,Martinnez,27,525-31-6938,Scientist,32466.18
CUS_0x7c0d,Aruna Viswanathae,51,910-44-9683,_______,97787.46
CUS_0x4715,Martinneb,17,890-82-7544,Musician,72817.88
CUS_0x4475,,18,941-24-2210,Accountant,7845.795
CUS_0xe7e,,23,979-39-8883,Writer,7377.215
CUS_0x72d2,Rosemarie Franciscob,33,135-79-9788,Journalist,77885.6_
CUS_0x89ab,Jan Harveyt,15,#F%$D@*&8,Media_Manager,105910.08
CUS_0x6dcf,Deyy,16,772-23-6177,Media_Manager,66377.52
CUS_0x7369,Andrew Osbornz,47_,835-59-7996,Writer,11713.625
CUS_0x5d9e,"""Michael OBoyle""f",28,625-00-9287,Journalist,27706.71
CUS_0x41f2,Norihikov,38,397-81-3382,_______,63824.07
CUS_0x205f,er Davids,19,914-68-1323,_______,34361.32
CUS_0x8234,Annh,44,838-10-8480,Accountant,10690.96
CUS_0x242e,Deepa Seetharamanm,43,#F%$D@*&8,Teacher,19656.51
CUS_0x865c,Ronaldl,19,993-96-4833,Manager,35650.02
CUS_0x2887,Gerry Shihq,42,055-75-4532,Entrepreneur,70137
CUS_0x540f,Sophie Sassardu,34,617-77-4990,Developer,36539.18
CUS_0xb2fc,Jessica Wohlt,27,452-02-4154,Doctor,79649.31
CUS_0x1ca5,,27,562-57-6213,Writer,35413.43
CUS_0x4282,Martinnef,22,084-11-7193,Accountant,32507.76
CUS_0x13c2,Menonv,39,090-98-4724,Teacher,60682.11
CUS_0xa78b,,42,286-47-4960,Lawyer,35469.72
CUS_0x4469,Sarahm,24,218-98-8370,Engineer,33475.63
CUS_0x5be9,Sarah Mortimerr,48,428-81-0163,Mechanic,125788.8
CUS_0xc26e,Ljunggreng,42,996-64-4883,_______,52395.84_
CUS_0x4671,Alwyn Scottm,44,667-35-5970,Scientist,62877.92
CUS_0x5d75,Alexu,22,068-55-4070,Teacher,114826.56
CUS_0x4ff5,,23,137-70-2454,Journalist,32486.64
CUS_0x4170,Martinne Gellerp,-500,719-74-9244,Writer,23336.97
CUS_0x96c,Vidya Ranganathanz,16,339-26-3192,_______,15274.54
CUS_0xb464,Christiaan Hetznerv,29,689-62-0292,Architect,20278.79
CUS_0xb8f4,Stephen Eisenhammerl,40,359-27-6721,Mechanic,116014.8
CUS_0x52c2,enf,33,033-23-7885,Media_Manager,113637.69
CUS_0x4403,Dominic Lauc,39,466-30-9517,Writer,132895.5
CUS_0xb593,Fletcherj,26_,#F%$D@*&8,Mechanic,7744.305
CUS_0xb594,Atossai,35,809-82-7359,Musician,9106.91
CUS_0x3b83,Jamesv,41,251-47-9153,Entrepreneur,56213.84
CUS_0x33aa,Soyoungr,32,671-34-5569,Musician,35843.92
CUS_0x3a3f,Pedro Nicolacid,51,685-35-0038,Media_Manager,9743.51
CUS_0x2048,Dmitryo,40,212-55-0432,Developer,20934.49
CUS_0x52f7,Lesley Wroughtonw,23,813-17-7302,Lawyer,36446.72
CUS_0xa9f6,,45,259-66-7471,Developer,44611.39
CUS_0x60f5,Tom Bergina,29,882-94-7103,Engineer,15060.02
CUS_0x2a55,Paulp,43,744-66-0475,Lawyer,17276.8
CUS_0x8843,Christiaanf,36,885-25-4598,Developer,11911.715
CUS_0x59d8,Maloner,23,270-19-5257,Musician,37999.06
CUS_0x27f4,Dahanf,-500,235-09-7325,Journalist,7200.86
CUS_0x29cd,Jonathan Saulg,37,782-79-3837,Musician,17818.53
CUS_0x4813,Nate Raymondp,32,482-77-1212,Media_Manager,84845.48
CUS_0x312b,Laurenu,28,#F%$D@*&8,Lawyer,73995.12
CUS_0x74e5,Wickhamw,24,596-70-1576,_______,84120.45
CUS_0x5dca,,38,016-75-7834,Accountant,58510.3
CUS_0x28e3,Kimd,24,118-08-4142,_______,129903
CUS_0x23a1,Herbert Lasho,22,567-97-0729,Mechanic,16579.55
CUS_0xbbd8,,21,849-15-4668,Accountant,88275.18
CUS_0x6e0,,45,826-38-1391,Entrepreneur,31104.32
CUS_0xb5dd,Jamesn,22_,848-97-1120,Journalist,14027.195_
CUS_0x5029,Arunar,54,721-33-6721,_______,31866.94
CUS_0x6c67,Alexe,22,024-43-6489,Media_Manager,19071.34
CUS_0x38cc,Wrightz,28,906-86-9049,Writer,22713.82
CUS_0x23c5,Sarah McBrideo,22,435-97-7668,Entrepreneur,93293.13
CUS_0x128f,David Gaffenk,31,015-60-0619,Teacher,75816.52
CUS_0x582f,Eva Kuehnenu,28,462-85-7240,Teacher,131091.6
CUS_0x14c1,Denny Thomasz,37,695-59-2005,Media_Manager,130220.08
CUS_0x8608,Lu Jianxina,38,072-52-5986,Entrepreneur,169339.88
CUS_0x1551,Kyle Petersonm,27,210-96-9043,Entrepreneur,16674.01
CUS_0x3aaa,Billp,14,750-94-9700,Developer,51580.68
CUS_0x70d,Daniel Basesk,23,350-94-1349,_______,15710.265
CUS_0x22b1,Osamus,41,058-45-2550,Accountant,64692.9
CUS_0x92e9,Kimu,16,#F%$D@*&8,_______,36863.79
CUS_0x5826,,32,844-57-8072,Lawyer,16740.095
CUS_0xfaa,,17,#F%$D@*&8,Doctor,19761.79
CUS_0xaee3,renton Cordeiror,27,568-87-8837,Musician,44608.21
CUS_0xb172,Christiaan Hetzners,20,432-52-4456,Mechanic,35093.6
CUS_0xb818,Lashx,23,958-08-7164,Lawyer,62424.12
CUS_0x36b4,Arakali Aradhanag,43,144-10-9312,_______,17060.705
CUS_0x7d66,Johng,46,621-07-0498,Journalist,39459.88
CUS_0x416f,le Leilae,18,562-69-0668,Mechanic,169481.08
CUS_0x922d,Jasonx,19,#F%$D@*&8,Journalist,100809.78
CUS_0xaea9,Ryan Vlastelicaa,14,964-34-3476,Engineer,16236.13
CUS_0x8ae9,Masona,15,#F%$D@*&8,Developer,9114.48
CUS_0x3ee9,Mollenkampr,50,459-66-4683,Media_Manager,60663
CUS_0xc2c0,Langef,985,498-38-6425,Manager,14198.91
CUS_0x373b,en Berkowitzi,32,368-07-2548,Media_Manager,26520.9
CUS_0xabef,Raoz,27,759-42-6331,Scientist,157156.8
CUS_0x2f9d,Angela Moone,31,#F%$D@*&8,Manager,7555.45
CUS_0x6a6,Mutikanip,47,240-37-4122,Accountant,91946.91
CUS_0x76df,Sarah McBrider,44,826-97-3188,Mechanic,61970.82
CUS_0x477b,Matthewy,41_,356-12-0486,Journalist,26775.49
CUS_0x8ec8,Silvia Aloisiq,19,004-57-0116,_______,29741.12
CUS_0x4238,Chrisv,24,531-95-3608,Mechanic,39431.65
CUS_0x5627,Stempelt,50,953-46-1751,Teacher,34366
CUS_0x9002,Nickp,42,540-68-4591,Media_Manager,20851.59
CUS_0x9871,Flynnr,30,#F%$D@*&8,Lawyer,85553.97_
CUS_0x1bb6,Ablans,19,517-21-8392,Entrepreneur,9163.96
CUS_0x725e,,21,064-45-0394,Journalist,61444.92
CUS_0xb837,Caroline Valetkevitcho,22,670-65-6270,Journalist,14070.22
CUS_0xabaf,,48,527-17-3061,Manager,36990.53
CUS_0xc55b,,38,334-09-5549,Architect,52499.16
CUS_0xc3ad,,25,563-61-0664,Musician,7168.48
CUS_0x1695,Svea Herbst-Baylissx,28,947-47-2443,Engineer,14219.345
CUS_0xdb0,Gavin Jonesp,45,574-76-3430,Engineer,131760.3
CUS_0x457e,Flitterq,54,656-83-9494,Journalist,59343.12
CUS_0xb4d6,Sruthi Ramakrishnanu,49,724-66-1705,_______,11527.375
CUS_0x90d0,Langel,38,047-17-4695,Writer,46477.56
CUS_0x13df,Clareh,37_,082-87-9651,Engineer,32387.94
CUS_0x52b1,Palmerv,45,714-29-2224,Journalist,27226.38
CUS_0x277e,Lopezh,41,800-81-5647,Engineer,86097.54
CUS_0x7045,Whites,36,356-25-9324,Developer,29423.32_
CUS_0x641e,Joy Leungh,32,690-02-3558,Mechanic,16799.32
CUS_0x82c4,Alistaira,26,645-13-3481,Media_Manager,81430.32
CUS_0xbe7,Denny Thomasd,23,148-84-1200,Writer,8794.49
CUS_0x6896,Chestneye,14,975-47-9681,Media_Manager,31896.7
CUS_0x5f22,Katharina Bartb,35,578-21-3436,Media_Manager,93373.68
CUS_0x9a0c,Robiny,21_,627-45-5084,Engineer,166658.68
CUS_0xab16,Dan Wilchinsj,55,098-90-8046,Lawyer,17168.925
CUS_0x8369,Nickz,14,698-91-4112,Manager,23646.08
CUS_0xe4e,Mirwaisd,21,952-71-5963,Scientist,108073.68
CUS_0x8e6e,Tom Milesv,42_,741-44-9176,Accountant,13056.35
CUS_0x92b6,Dave Clarkes,16,339-08-2156,Mechanic,46586.79
CUS_0x6013,Dominicf,19,244-85-0461,Writer,41995.64
CUS_0x3359,Sam Forgionez,24,045-72-2781,_______,20287.13
CUS_0x8dc6,Soyoung Kimy,37,913-47-2738,Journalist,76879.4
CUS_0x9fcf,Baertleinm,15,177-47-5939,Doctor,19594.29
CUS_0x5f8b,Joanne Frearsonq,39,084-81-6413,Musician,16776.02
